country,country_code,continent,population,indicator,daily_count,date,rate_14_day,source
Ukraine,UKR,Europe,43733759,confirmed cases,1109,6/27/2020,25.98450318,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,948,6/28/2020,26.43038299,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,917,6/29/2020,27.04546847,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,646,6/30/2020,27.02260284,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,706,7/1/2020,27.11406536,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,664,7/2/2020,26.89912843,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,889,7/3/2020,27.03632222,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,876,7/4/2020,26.93342688,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,914,7/5/2020,27.10034598,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,823,7/6/2020,27.30156354,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,543,7/7/2020,26.98601783,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,564,7/8/2020,26.37093235,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,807,7/9/2020,26.06681946,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,810,7/10/2020,25.64609184,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,819,7/11/2020,24.98298854,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,800,7/12/2020,24.6445772,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,678,7/13/2020,24.09808862,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,612,7/14/2020,24.02034547,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,638,7/15/2020,23.86485918,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,836,7/16/2020,24.25814804,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,848,7/17/2020,24.16439895,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,809,7/18/2020,24.01119922,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,847,7/19/2020,23.85799949,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,731,7/20/2020,23.64763569,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,651,7/21/2020,23.8945845,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,673,7/22/2020,24.14381988,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,829,7/23/2020,24.19412427,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,856,7/24/2020,24.29930617,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,972,7/25/2020,24.64915033,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1106,7/26/2020,25.34883864,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,920,7/27/2020,25.90218691,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,807,7/28/2020,26.34806672,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,919,7/29/2020,26.99059095,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1022,7/30/2020,27.41589169,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1197,7/31/2020,28.21390222,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1090,8/1/2020,28.85642645,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1172,8/2/2020,29.59955946,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1112,8/3/2020,30.47074001,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,990,8/4/2020,31.2458849,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1061,8/5/2020,32.13307139,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1271,8/6/2020,33.14373228,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1318,8/7/2020,34.20012444,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1453,8/8/2020,35.2999613,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1489,8/9/2020,36.17571497,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2207,8/10/2020,39.11852169,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1158,8/11/2020,39.92110534,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1433,8/12/2020,41.09639878,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1592,8/13/2020,42.39973975,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1732,8/14/2020,43.62305102,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,0,8/15/2020,41.13069723,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1847,8/16/2020,42.67412733,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,3101,8/17/2020,47.22210135,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1616,8/18/2020,48.65348986,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,0,8/19/2020,46.2274464,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1967,8/20/2020,47.81889432,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2134,8/21/2020,49.68472982,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2106,8/22/2020,51.17785553,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2328,8/23/2020,53.09628198,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1987,8/24/2020,52.5932381,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1796,8/25/2020,54.05206536,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,3331,8/26/2020,58.39196215,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,1974,8/27/2020,59.26542925,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,0,8/28/2020,55.30510195,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2438,8/29/2020,60.87974281,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2481,8/30/2020,62.32942382,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2096,8/31/2020,60.0314279,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2141,9/1/2020,61.23187353,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2088,9/2/2020,66.0062173,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2486,9/3/2020,67.19294356,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2439,9/4/2020,67.89034531,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2723,9/5/2020,69.30115474,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2836,9/6/2020,70.4627288,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2107,9/7/2020,70.73711638,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2174,9/8/2020,71.60143723,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,4962,9/9/2020,75.33082167,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2582,9/10/2020,76.72105204,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,3144,9/11/2020,83.91000646,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,0,9/12/2020,78.33536559,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,3103,9/13/2020,79.75760785,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2476,9/14/2020,80.62650183,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2462,9/15/2020,81.36048859,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,5863,9/16/2020,89.99226433,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,0,9/17/2020,84.30786844,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,3584,9/18/2020,86.9259832,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,3228,9/19/2020,88.08069757,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,3240,9/20/2020,89.00446906,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2966,9/21/2020,90.96862678,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2675,9/22/2020,92.11419489,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2884,9/23/2020,87.36271675,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,3497,9/24/2020,89.454922,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,3372,9/25/2020,89.97625839,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,3565,9/26/2020,98.12785587,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,3833,9/27/2020,99.79704694,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,3130,9/28/2020,101.2924592,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,2671,9/29/2020,101.7703509,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,3627,9/30/2020,96.65759579,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,4027,10/1/2020,105.8655854,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,0,10/2/2020,97.67054325,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,8702,10/3/2020,110.1871897,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,4571,10/4/2020,113.2306052,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,4230,10/5/2020,116.120821,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,3774,10/6/2020,118.6337538,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,4348,10/7/2020,121.9812822,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,4753,10/8/2020,124.8532055,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,5397,10/9/2020,129.4834958,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,0,10/10/2020,121.3318983,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,11532,10/11/2020,138.9361477,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,4768,10/12/2020,142.6815381,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,4420,10/13/2020,146.680737,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,5133,10/14/2020,150.124301,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,5590,10/15/2020,153.6981991,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,5062,10/16/2020,165.2727816,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,5992,10/17/2020,159.0761956,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,6410,10/18/2020,163.2811851,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,9997,10/19/2020,176.4677946,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,5469,10/20/2020,180.3435191,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,0,10/21/2020,170.4015427,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,6719,10/22/2020,174.8969257,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,7053,10/23/2020,178.6834742,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,7517,10/24/2020,195.8715691,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,confirmed cases,7014,10/25/2020,185.540877,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/2/2020,,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/3/2020,,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/4/2020,,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/5/2020,,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/6/2020,,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/7/2020,,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/8/2020,,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/9/2020,,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/10/2020,,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/11/2020,,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/12/2020,,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/13/2020,,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/14/2020,,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/15/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/16/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/17/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/18/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/19/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/20/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/21/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/22/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/23/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/24/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/25/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/26/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/27/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/28/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/29/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/30/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,1/31/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/1/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/2/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/3/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/4/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/5/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/6/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/7/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/8/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/9/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/10/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/11/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/12/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/13/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/14/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/15/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/16/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/17/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/18/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/19/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/20/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/21/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/22/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/23/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/24/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/25/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/26/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/27/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/28/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,2/29/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/1/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/2/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/3/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/4/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/5/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/6/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/7/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/8/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/9/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/10/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/11/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/12/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/13/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/14/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/15/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/16/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/17/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/18/2020,0,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,2,3/19/2020,0.045731262,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/20/2020,0.045731262,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,1,3/21/2020,0.068596893,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/22/2020,0.068596893,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/23/2020,0.068596893,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/24/2020,0.068596893,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/25/2020,0.068596893,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,1,3/26/2020,0.091462524,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,1,3/27/2020,0.114328156,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,0,3/28/2020,0.114328156,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,3,3/29/2020,0.182925049,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,1,3/30/2020,0.20579068,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,2,3/31/2020,0.251521942,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,2,4/1/2020,0.297253204,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,7,4/2/2020,0.41158136,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,2,4/3/2020,0.457312622,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,5,4/4/2020,0.548775146,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,5,4/5/2020,0.663103302,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,5,4/6/2020,0.777431457,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,1,4/7/2020,0.800297089,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,7,4/8/2020,0.960356506,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,7,4/9/2020,1.097550293,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,5,4/10/2020,1.189012817,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,12,4/11/2020,1.463400391,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,4,4/12/2020,1.486266022,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,10,4/13/2020,1.692056702,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,10,4/14/2020,1.87498175,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,5,4/15/2020,1.943578644,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,10,4/16/2020,2.012175537,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,8,4/17/2020,2.149369324,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,9,4/18/2020,2.240831848,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,8,4/19/2020,2.309428741,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,8,4/20/2020,2.378025635,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,10,4/21/2020,2.583816315,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,10,4/22/2020,2.652413208,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,13,4/23/2020,2.789606994,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,13,4/24/2020,2.972532043,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,6,4/25/2020,2.835338257,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,8,4/26/2020,2.926800781,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,8,4/27/2020,2.881069519,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,11,4/28/2020,2.90393515,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,19,4/29/2020,3.224053985,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,11,4/30/2020,3.246919616,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,11,5/1/2020,3.31551651,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,11,5/2/2020,3.361247772,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,7,5/3/2020,3.338382141,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,9,5/4/2020,3.361247772,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,15,5/5/2020,3.475575928,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,13,5/6/2020,3.544172821,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,11,5/7/2020,3.498441559,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,13,5/8/2020,3.498441559,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,21,5/9/2020,3.841426025,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,15,5/10/2020,4.001485443,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,15,5/11/2020,4.161544861,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,17,5/12/2020,4.298738647,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,17,5/13/2020,4.253007385,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,14,5/14/2020,4.321604278,"Epidemic intelligence, national daily data"
Ukraine,UKR,Europe,43733759,deaths,17,5/15/2020,4.458798065,"Epidemic intelligence, national daily data"
